,date,title,press,contents,link
188,2023.03.14.,"NFT판매 수익금, 서강대 기부",문화일보,현대건설은 지난해 창립 75주년을 기념해 한정 발행했던 대체불가능토큰(NFT) 판매 수익금을 서강대 메타버스전문대학원에 기부했다고 14일 밝혔다. 기부 금액은 1억 원가량에 해당하는 31만3000클레이(Klay)다.,https://www.munhwa.com/news/view.html?no=2023031401072907000001
189,2023.02.10.,북한연구소 소장에 김영수 서강대 명예교수,뉴스핌,이영종 통일전문기자 = 사단법인 북한연구소 신임 소장에 김영수(66) 서강대 명예교수가 임명됐다.... 이영종 통일전문기자 = 북한연구소 신임 소장에 선출된 김영수 서강대 명예교수. [사진=북한연구소] 2023.02.10 yjlee...,http://www.newspim.com/news/view/20230210000211
190,2023.02.10.,북한연구소 소장에 김영수 서강대 명예교수,뉴스핌,이영종 통일전문기자 = 사단법인 북한연구소 신임 소장에 김영수(66) 서강대 명예교수가 임명됐다.... 이영종 통일전문기자 = 북한연구소 신임 소장에 선출된 김영수 서강대 명예교수. [사진=북한연구소] 2023.02.10 yjlee...,http://www.newspim.com/news/view/20230210000211
191,21시간 전,"법원, 구속기간 연장·조건부 석방 제도 논의",조선비즈,"이에 대해 박용철 서강대 교수는 “구속기간 제한 제도 완화의 필요성에는 공감한다”면서도 “예외적 사유... 김정환 연세대학교 교수는 “불구속 수사의 원칙을 유지하면서도 재범 가능성, 피해자 등에 대한 위해...",https://biz.chosun.com/topics/law_firm/2023/04/25/37CY7ZOYFJABFHUPMZS2AJAPGM/?utm_source=naver&utm_medium=original&utm_campaign=biz
192,2023.02.07.,"[인터뷰] 서강대 교수 김영익 ""코스피 상반기 2700 가능, 주식비중 늘려야""",비즈니스포스트,김영익 서강대 경제대학원 교수가 국내증시에 대해 상반기 상승 여력이 남아있다고 진단했다. &lt;비즈니스포스트&gt; 거시경제 전문가로 불리는 김영익 서강대 경제대학원 교수는 1988년 대신증권 입사 이후 30여 년 넘게...,https://www.businesspost.co.kr/BP?command=article_view&num=305534
193,2023.02.18.,"박은빈, '서강대 수시합격' 배우 답네요…타갈로그어부터 태국어, 일본어까지...",스포츠조선,"박은빈은 서강대 심리학과 신문방송학 학사 출신으로, 한참 대학을 다닐 때 드라마 '선덕여왕'과 '천추태후' 등에 출연하며 바쁜 연예 활동을 이어갔지만, 상위권의 성적을 유지한 것으로 알려져 놀라움을 안긴 바 있다....",http://sports.chosun.com/news/ntype.htm?id=202302190100135440018079&servicedate=20230218
194,2023.03.07.,"서강대 문준혁 교수팀, 고성능 차세대 리튬-황 전지 개발",뉴시스,기사내용 요약 코발트 이원계 산화물 양극 소재 규명 허서우 인턴 기자 = 서강대는 화공생명공학과 문준혁 교수 연구팀이 차세대 리튬-황 전지를 위한 고성능 '코발트 이원계산화물' 양극 소재를 규명했다고 7일...,http://www.newsis.com/view/?id=NISX20230307_0002217111&cID=10201&pID=10200
195,19시간 전,"이우현 지주사 OCI홀딩스 회장 선임, “지속가능한 발전 추구”",비즈니스포스트,이 회장은 1968년 이수영 전 OCI그룹 회장의 장남으로 서강대학교 화학공학과를 졸업하고 미국 펜실베이니아대학교 와튼스쿨에서 경영학 석사학위를 받았다. 크레디트스위스퍼스트보스톤(CSFB) 홍콩 사장 등을 거쳐...,https://www.businesspost.co.kr/BP?command=article_view&num=313325
196,2023.01.25.,서강대-한국교육방송공사(EBS) 메타버스플랫폼 구축 관련 업무협약 체결,베리타스알파,"이에 서강대 메타버스전문대학원 현대원 원장은 ""이번 협약이 단순한 메타버스 교육콘텐츠 개발을 위한 협약을 넘어 메타버스 세계에서의 교육이 어떻게 세상을 바꿀 수 있는지 그 시발점을 확인하는 계기가 될 것...",http://www.veritas-a.com/news/articleView.html?idxno=444925
197,2023.02.28.,"서강대 문준혁 교수팀, 탄소 소재 합성기술 개발",뉴시스,허서우 인턴 기자 = 서강대는 화공생명공학과 문준혁 교수 연구팀이 고성능 반도체 공정을 이용해 탄소 소재를 합성하는 기술을 개발했다고 28일 밝혔다. 지난 18일 해당 연구성과는 에너지 분야 국제 전문학술지...,http://www.newsis.com/view/?id=NISX20230228_0002208690&cID=10201&pID=10200
198,2023.03.14.,"현대건설, 서강대학교 메타버스전문대학원에 NFT 수익금 전액 기부",NSP통신,"현대건설은 지난 13일 창립75주년 기념으로 한정 발행한 NFT(Non-fungible token, 대체 불가능 토큰) 판매 수익금 전액을 서강대학교 메타버스전문대학원에 기부했다고 14일 밝혔다. 기부한 금액(총 31만 3000클레이)은 메타버스...",http://www.nspna.com/news/?mode=view&newsid=625273
199,2023.01.18.,서강대 기업협업지원센터 제1회 LINC 산학교류회 개최,베리타스알파,"서강대 기업협업지원센터장 등 LINC사업단 보직교수와 정옥현 대외교류처장, 현대원 메타버스대학원장... 송태경 LINC사업단장은 환영사에서 ""서강대와 서강 가족회사들의 유대 강화와 지속적인 산학협력 활동의...",http://www.veritas-a.com/news/articleView.html?idxno=444572
200,2023.03.14.,"현대건설, 서강대학교 메타버스전문대학원에 NFT 수익금 전액 기부",NSP통신,"현대건설은 지난 13일 창립75주년 기념으로 한정 발행한 NFT(Non-fungible token, 대체 불가능 토큰) 판매 수익금 전액을 서강대학교 메타버스전문대학원에 기부했다고 14일 밝혔다. 기부한 금액(총 31만 3000클레이)은 메타버스...",http://www.nspna.com/news/?mode=view&newsid=625273
201,2023.01.18.,서강대 기업협업지원센터 제1회 LINC 산학교류회 개최,베리타스알파,"서강대 기업협업지원센터장 등 LINC사업단 보직교수와 정옥현 대외교류처장, 현대원 메타버스대학원장... 송태경 LINC사업단장은 환영사에서 ""서강대와 서강 가족회사들의 유대 강화와 지속적인 산학협력 활동의...",http://www.veritas-a.com/news/articleView.html?idxno=444572
202,2023.01.18.,"서강대 게임&평생교육원, '부동산학 전공' 신설",세계일보,"2023년 봄학기 학사 과정 수강생 모집 “자산 관리 능력 배양하는 계기 될 것"" 서강대 게임&amp;평생교육원(원장... 특히 수강생들이 ‘맞춤형’ 학사관리를 받으며 6학기 내에 학위를 취득하여 대학원에 진학할 수 있도록...",http://www.segye.com/content/html/2023/01/17/20230117515652.html?OutUrl=naver
203,2023.02.24.,"서강대 대학원, 인도네시아 주요 대학과 학술행사 공동 개최",뉴시스,기사내용 요약 인도네시아 2개 주요 대학과 대학원생 학술행사 공동 개최 사나타 다르마(Sanata Dharma)·가자마다(Gadjah Mada)대학 [서울=뉴시스]허서우 인턴 기자 = 서강대 대학원혁신센터는 인도네시아 2개 주요...,http://www.newsis.com/view/?id=NISX20230224_0002204965&cID=10201&pID=10200
204,2023.01.25.,"서강대, EBS와 메타버스플랫폼 구축 위한 업무협약",뉴시스,"기사내용 요약 메타버스플랫폼 구축, 관련 서비스 및 교육콘텐츠 제작과 인력양성 협업 허서우 인턴 기자 = 서강대 메타버스전문대학원은 한국교육방송공사(이하 EBS)와 메타버스 플랫폼 구축, 관련 서비스 및 교육콘텐츠...",http://www.newsis.com/view/?id=NISX20230125_0002168618&cID=10201&pID=10200
205,2023.01.25.,‘문과 침공’ 해소?…서강대·성균관대 자연계 지원 ‘문턱’ 낮춘다,한겨레언론사 선정,서강대와 성균관대가 자연계열 지원에 적용하던 대학수학능력시험(수능) 수학·탐구 영역의 필수 응시 영역 제한을 2024학년도 입시부터 없애거나 완화키로 했다. 2025학년도부터는 이과생이 인문계열에 진학할 때와...,https://www.hani.co.kr/arti/society/schooling/1076821.html
206,1일 전,"해건협, '사우디 진출' 특별 강좌 성료…5월18일 추가 개최",뉴스1,"현장에서는 박현도 서강대 교수가 중동 정세와 사우디 왕정 동향을 발표하고, 김재현 한미글로벌 이사가 네옴시티 등 빅프로젝트 추진 동향에 대해 강연했다. 이어 김종용 주(駐) 사우디 전 대사가 사우디 문화와...",https://www.news1.kr/articles/5025586
207,2023.01.16.,서강대 '제1회 대학원생 우수논문상' 시상식 진행,베리타스알파,"이번 시상식은 서강대 대학원혁신센터가 대학원생을 대상으로 연구 의욕을 고취하고 학문적 역량과 연구력을 강화하기 위해 기획했다. 행사에는 서강대 심종혁 총장, 전성훈 대학원장, 성봉준 대학원 부원장과 대학원생...",http://www.veritas-a.com/news/articleView.html?idxno=444266
208,14시간 전,순천향대 이순신연구소 '이순신 주변 인물' 재조명,디트뉴스24,"세부 주제발표는 이욱 교수(순천대 사학과), 정진술 교수(이순신리더십국제센터), 백승종 교수(전 서강대... 김승우 총장은 ""올해로 스물네 돌을 맞이한 우리 대학 이순신연구소가 이순신 연구 전문 학술기관으로 이만큼...",http://www.dtnews24.com/news/articleView.html?idxno=744600
209,2023.01.24.,'문과 차별 해소' 움직임…서강대·성균관대 내년부터 필수 응시 제한 없앤다,한국일보,2024학년도 대학입시에서 서강대와 성균관대가 자연계열에 지원하려면 반드시 응시해야 했던... 반면 일각에서는 우수학생 선발과 대학 교육과정 학습차질을 막기 위해 필수 응시 과목이 강화될 것이란 시각도 있다....,https://hankookilbo.com/News/Read/A2023012413430000096?did=NA
210,2023.01.24.,'문과 차별 해소' 움직임…서강대·성균관대 내년부터 필수 응시 제한 없앤다,한국일보,2024학년도 대학입시에서 서강대와 성균관대가 자연계열에 지원하려면 반드시 응시해야 했던... 반면 일각에서는 우수학생 선발과 대학 교육과정 학습차질을 막기 위해 필수 응시 과목이 강화될 것이란 시각도 있다....,https://hankookilbo.com/News/Read/A2023012413430000096?did=NA
211,2023.02.22.,축사하는 손병두 전 서강대 총장,뉴시스,손병두 전 서강대 총장이 22일 서울 중구 한국프레스센터 기자회견장에서 가짜뉴스와 자유민주주의의 위기를 주제로 열린 사단법인 바른언론시민행동 창립기념 심포지엄에서 축사를 하고 있다. 2023.02.22. myjs@newsis....,http://www.newsis.com/view/?id=NISI20230222_0019797927
212,2023.02.02.,"경희대·서강대·인하대 로스쿨, 대한변협에 ‘한시적 불인증’ 평가 받아",조선비즈,"대한법학교수회, ‘신사법시험’ 도입 주장 경희대·서강대·인하대 법학전문대학원(로스쿨)이 대한변호사협회(대한변협)로부터 ‘한시적 불인증’ 평가를 받아 재평가 대상이 됐다. 대한변협...",https://biz.chosun.com/topics/law_firm/2023/02/02/Z4DASK2EIVHQPJG3VVVNYJC2YY/?utm_source=naver&utm_medium=original&utm_campaign=biz
213,2023.01.13.,[2023정시] 서강대 지난해 충원율 102.7%.. 컴퓨터공학 231.6% '최고',베리타스알파,/사진=서강대 제공 충원율은 모집인원 대비 추가 합격한 인원의 비율을 말한다. 각 대학은 최초 합격자 발표 이후 미등록으로 인한 결원에 대해 추가(충원) 합격자를 발표한다. 이때 합격한 인원이 추합...,http://www.veritas-a.com/news/articleView.html?idxno=444125
214,2023.01.20.,"서강대·EBS, 메타버스 플랫폼 구축 및 콘텐츠 개발 협력",IT조선,"서강대 메타버스전문대학원과 EBS는 20일 고도화된 메타버스 플랫폼 구축, 관련 서비스 및 교육 콘텐츠 제작을 위한 업무협약을 체결했다고 밝혔다. 양 기관은 이번 협약에 따라 메타버스 산업 및 교육 발전을 위해 협력할...",https://it.chosun.com/site/data/html_dir/2023/01/20/2023012001438.html
215,2023.01.12.,서울·연세·서강대 등록금 동결…‘100억 삭감’ 서울시립대는 대학원 인상,대학저널,서강대는 대학원 등록금은 계열별로 2%에서 4%를 인상했다. 서울시 지원금이 지난해 844억원에서 447억원으로 반토막난 서울시립대는 대학원 등록금을 법정 상한인 4.05%까지 올렸다. 비수도권에서는 원광대가 지난해와...,http://dhnews.co.kr/news/view/1065577734985626
216,2023.01.11.,고대·서강대·성대 등 교과전형 수능최저기준 완화,이데일리,고려대·서강대·성균관대·홍익대 등이 학생부교과전형에서 수능최저학력기준(수능최저기준)을 완화한... 일부 대학 교과전형 수능최저학력기준 변화(자료: 진학사) 11일 진학사에 따르면 서울 소재 14개 대학 중...,http://www.edaily.co.kr/news/newspath.asp?newsid=02118886635476736
217,7일 전,"[김혜영의 뉴스공감] 박현도 ""사우디, 미국과 결별?…철저히 국익 우선""",가톨릭평화방송·평화신문,○ 방송 : CPBC 라디오 &lt;김혜영의 뉴스공감&gt; ○ 진행 : 김혜영 앵커 ○ 출연 : 박현도 교수 / 서강대... 서강대 유로메나연구소 박현도 교수님과 함께 하겠습니다. ▷안녕하세요? ▶안녕하세요? ▷요즘 사우디아라비아 행보가...,https://news.cpbc.co.kr/article/850229?division=NAVER
