,date,title,press,contents,link
65,2023.04.13.,"""비축양곡 사료 될 수도""…CJ·오뚜기, 국산쌀 사용 약속 '외면'",쿠키뉴스,쿠키뉴스 자료사진 지난해 국정감사에서 국산쌀 사용 비중을 늘려나가겠다고 약속한 CJ제일제당과 오뚜기가... 수입쌀이 사용된 오뚜기 냉동볶음밥류 제품 이같은 상황에서 유통업계는 여전히 수입쌀 사용을 고수하고...,http://www.kukinews.com/newsView/kuk202304120155
66,2023.04.03.,"오뚜기, '스위트홈 가족요리 페스티벌' 개최",데일리한국,사진=오뚜기 제공 오뚜기가 과천 서울랜드 피크닉장에서 '스위트홈 제26회 오뚜기 가족요리 페스티벌'을 개최한다고 3일 밝혔다. 올해는 지난해(50개팀)보다 참가자 규모를 2배 늘려 행사를 개최한다. 올해로...,https://daily.hankooki.com/news/articleView.html?idxno=941277
67,6일 전,1분기 생활필수품 가격 평균 작년보다 12.5%↑,천지일보,전년 동기 대비 가격 상승률이 큰 상위 10개 제품으로는 오뚜기의 '콩100% 식용유'가 36.8%로 가장 높았으며 다음으로는 ▲오뚜기의 고소한 골드 마요네즈(27.8%) ▲CJ제일제당의 백설콩100%로 국내에서 만든 콩기름(25.8...,https://www.newscj.com/news/articleView.html?idxno=3020175
68,2023.04.10.,[오늘경제 유통소식] 이마트24·이디야커피·컬리·오뚜기 外,오늘경제,"이밖에 ▲이디야커피, '크림라떼' 2종 출시 ▲컬리, 간편결제 서비스 '컬리페이' 론칭 ▲오뚜기, 키자니아 서울점 '오뚜기 체험관' 리뉴얼 오픈 ▲스타벅스-커티스 쿨릭, '글리터 하트 더블월 글라스' 출시 등 10일...",http://www.startuptoday.co.kr/news/articleView.html?idxno=127194
69,2023.04.10.,"오뚜기, 키자니아 서울점 '오뚜기 체험관' 리뉴얼 오픈... 콘텐츠 강화",한국면세뉴스,오뚜기가 글로벌 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 오뚜기는 키자니아 내 오뚜기 '쿠킹스쿨'과 '라면연구센터' 등의 체험관을 운영해왔다. 이번 리뉴얼은...,http://www.kdfnews.com/news/articleView.html?idxno=108002
70,2023.04.06.,"오뚜기, 삼화페인트공업과 'YELLOW 100' 출시",비지니스코리아,"㈜오뚜기가 삼화페인트공업㈜와 노란색을 띄는 'YELLOW 100' 페인트를 출시했다고 6일 밝혔다. 오뚜기 노란색은 창립 제품인 카레 패키지에 처음 사용됐으며, 입맛을 돋워주는 컬러로 50여년 간활용되며 브랜드를...",http://www.businesskorea.co.kr/news/articleView.html?idxno=112292
71,2023.04.13.,"오뚜기, 스파게티소스 신제품 2종 출시...'로제'와 '아라비아따'",베타뉴스,"▲ 오뚜기가 스파게티소스 신제품 2종을 출시했다 ©오뚜기 오뚜기가 이색적인 맛에 풍미 가득한 토마토 스파게티소스 신제품 2종을 출시했다고 13일 밝혔다. 최근 스파게티 로제 맛이 꾸준히 인기를 끄는 추세로, '베이컨...",http://www.betanews.net:8080/article/1406164.html
72,2023.04.07.,"오뚜기 식품안전과학 연구소 개소식 열어, ""국내외 식품안전 발전 기여""",비즈니스포스트,오뚜기가 연구소를 열며 국내외 식품안전 분야 발전에 팔을 걷어붙였다. 오뚜기는 7일 '식품안전과학연구소' 개소식을 가졌다고 밝혔다. 해당 연구소는 오뚜기 중앙연구소에서 국내외 식품안전 발전을 위해 설립했다....,https://www.businesspost.co.kr/BP?command=article_view&num=311622
73,2023.04.03.,"팔도-농심과 비빔면 전쟁, 오뚜기 '화사'한 선제공격",SBS Biz언론사 선정,"비빔면 3위 오뚜기가 '가격 인하'로 선제공격에 나섰습니다. 류선우 기자 연결합니다. 매일 가격 올랐다는 소식, 지겹던 찰나에 오뚜기가 반가운 소식으로 전쟁에 불을 지폈네요? [기자] 그렇습니다. 오뚜기는 지난...",https://biz.sbs.co.kr/article_hub/20000111371?division=NAVER
74,2023.04.10.,"오뚜기, 키자니아 서울점 '오뚜기 체험관' 리뉴얼 오픈",스마트투데이,"오뚜기는 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 오뚜기는 어린이들에게 오뚜기 제품을 활용한 체험 컨텐츠를 제공하고, 올바른 식습관 확립을 돕기 위해...",https://www.smarttoday.co.kr/news/articleView.html?idxno=28798
75,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",테크홀릭,"㈜오뚜기가 소비자가 선호하는 트렌디한 메뉴를 고려해 이색적인 맛에 풍미 가득한 토마토 스파게티소스... ㈜오뚜기 관계자는 ""최근 MZ세대가 선호하는 로제 맛과 매콤한 맛에 스파게티와 잘 어울리는 베이컨, 페퍼로니...",http://www.techholic.co.kr/news/articleView.html?idxno=207959
76,2023.04.11.,"오뚜기함태호재단, 56명에 2년간 전액장학금...누적 79억 지원",이슈앤비즈,오뚜기함태호재단 함영준 이사장(왼쪽)이 지난 10일 강남구 대치동에 있는 오뚜기센터에서 개최된 '제27회 오뚜기함태호재단 장학증서 수여식'에서 장학증서를 전달하고 있다/사진=오뚜기함태호재단...,http://www.issuenbiz.com/news/articleView.html?idxno=23399
77,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",싱글리스트,"오뚜기가 이색적인 맛에 풍미 가득한 토마토 스파게티소스 신제품 2종을 출시했다. 사진=오뚜기 최근 스파게티 로제 맛이 꾸준히 인기를 끄는 추세로, '베이컨'은 로제 소스와 가장 잘 어울리는 재료로 사랑받고 있다....",http://www.slist.kr/news/articleView.html?idxno=441507
78,2023.04.03.,"오뚜기, ‘스위트홈 가족요리 페스티벌’ 개최…23일까지 접수",헤럴드경제,오뚜기는 5월 13일 경기 과천 서울랜드 피크닉장에서 ‘스위트홈 제26회 오뚜기 가족요리 페스티벌’을 개최한다고 3일 밝혔다. 이번 행사는 지난해 코로나19로 잠정 중단했던 행사를 3년 만에 재개해 많은 참가자의 큰...,http://news.heraldcorp.com/view.php?ud=20230403000301
79,2023.04.13.,"오뚜기, '베이컨 로제·페퍼로니 아라비아따' 2종 출시",비지니스코리아,"㈜오뚜기가 이색적인 맛에 풍미 가득한 토마토 스파게티소스 신제품 2종을 출시했다. 새롭게 출시한... 오뚜기 관계자는 ""최근 MZ세대가 선호하는 로제 맛과 매콤한 맛에 스파게티와 잘 어울리는 베이컨, 페퍼로니 등을...",http://www.businesskorea.co.kr/news/articleView.html?idxno=112748
80,2023.04.04.,"""중량 1.6배↑""…오뚜기, 컵누들 '큰컵' 출시",이코노믹리뷰,"오뚜기는 기존 컵누들 소컵보다 중량을 1.6배 늘린 '컵누들 큰컵'을 출시했다고 4일 밝혔다. 오뚜기는 컵누들을 많은 양으로 든든하게 즐기고 싶다는 소비자 요청에 따라 컵누들 인기 제품 '매콤한맛', '우동맛'을 기존...",https://www.econovill.com/news/articleView.html?idxno=607520
81,2023.04.11.,"오뚜기함태호재단, 제27회 장학증서 수여식 개최",핸드메이커,오뚜기함태호재단 장학증서 수여식 현장 모습 / 오뚜기 제공 재단법인 오뚜기함태호재단이 지난 10일 강남구 대치동에 소재한 오뚜기센터에서 제27회 오뚜기함태호재단 장학증서 수여식을 개최했다고 11일 밝혔다....,http://www.handmk.com/news/articleView.html?idxno=15741
82,2023.04.07.,"[생활경제 이슈] 오뚜기, 국내외 식품안전 발전 위한 '식품안전과학연구소' 개...",로이슈,"㈜오뚜기(대표이사 황성만)가 7일 ㈜오뚜기 중앙연구소에서 국내외 식품안전 발전을 위해 설립한 '식품안전과학연구소' 개소식을 개최했다. 오뚜기 관계자는 ""이 날 기념식에는 ㈜오뚜기 함영준 회장, 황성만 사장을...",http://www.lawissue.co.kr/view.php?ud=202304071706328157204ead0791_12
83,2023.04.04.,[신상품] 오뚜기·빙그레,포쓰저널,"포쓰저널 이현민 기자 이미지=오뚜기 ◇ 오뚜기, 컵누들 매콤한맛·우동맛 '큰컵' 출시...중량 1.6배↑ 오뚜기는 기존 컵누들 소컵보다 중량을 1.6배 늘린 '컵누들 큰컵'을 출시했다고 4일 밝혔다. 오뚜기는 컵누들...",http://www.4th.kr/news/articleView.html?idxno=2037008
84,2023.04.07.,"오뚜기, 국내외 식품안전 발전 위한 '식품안전과학연구소' 개소",인사이트코리아,"오뚜기 식품안전과학연구소 개소식에서 현판식을 진행하고 있다. 좌측부터 오뚜기 식품안전과학연구소 김진현 연구소장, 정승현 품질보증본부장, (주)오뚜기 함영준 회장, 황성만 사장. &lt;오뚜기&gt; ㈜오뚜기(대표이사...",http://www.insightkorea.co.kr/news/articleView.html?idxno=108821
85,2023.03.28.,"오뚜기 참기름, 출시 후 40년동안 판매 1위 이어가",파이낸셜뉴스,맞이한 ‘오뚜기 참기름’이 출시 이래 소비자 판매 1위를 놓치지 않은 것으로 나타났다. 28일 한국농수산식품유통공사(aT) 식품산업통계정보시스템에 따르면 지난해 상반기 기준 ‘전통기름 제조사 점유율’은 오뚜기가...,http://www.fnnews.com/news/202303281439097466
86,2023.03.28.,"오뚜기 참기름 출시 40주년…""제품 개발 이어간다""",연합뉴스,오뚜기는 '오뚜기 참기름'이 올해로 출시 40주년을 맞았다고 28일 밝혔다. 오뚜기는 1983년 고소한 참기름을 출시했고 2011년 옛날 참기름을 선보였다. 시장조사업체 닐슨IQ코리아에 따르면 오뚜기 참기름은 1990년부터...,https://www.yna.co.kr/view/AKR20230328083200003?input=1195m
87,2023.04.06.,"'옐로우 프로젝트' 박차... 오뚜기, 삼화페인트와 'YELLOW 100' 출시",Korea IT Times,"오뚜기가 대표 색상인 '노란색'을 다양한 방식으로 알리는 '오뚜기 옐로우 프로젝트'를 전개하며, 올해 첫 활동으로는 삼화페인트공업㈜와의 협업을 통해 노란색을 띄는 'YELLOW 100' 페인트를 출시한다/ 오뚜기 제공...",https://www.koreaittimes.com/news/articleView.html?idxno=120863
88,2023.04.11.,"오뚜기함태호재단, 제27회 장학증서 수여식 진행",뉴스워치,오뚜기함태호재단이 '제27회 오뚜기함태호재단 장학증서 수여식'을 진행했다고 11일 밝혔다./사진=오뚜기 재단법인 오뚜기함태호재단이 서울 강남구 대치동 오뚜기센터에서 '제27회 오뚜기함태호재단 장학증서...,http://www.newswatch.kr/news/articleView.html?idxno=62762
89,2023.04.03.,"오뚜기, 가족요리 페스티벌 개최…100개팀 모집",대한경제,오뚜기가 다음달 13일서울랜드 피크닉장에서 ‘스위트홈 제26회 오뚜기 가족요리 페스티벌’을 개최한다고 3일 밝혔다. 오뚜기에 따르면 코로나19로 잠정 중단했던 행사를 지난해 3년 만에 재개해 많은...,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202304031512402170153
90,2023.04.07.,"㈜오뚜기, 식품안전과학연구소 개소...국내외 식품안전 발전 강화",뉴스티앤티,"㈜오뚜기가 7일 ㈜오뚜기 중앙연구소에서 국내외 식품안전 발전을 위해 설립한 '식품안전과학연구소' 개소식을 개최했다. 이날 기념식에는 ㈜오뚜기 함영준 회장, 황성만 사장을 비롯해 한국식품위생안전성학회 이병훈...",http://www.newstnt.com/news/articleView.html?idxno=266078
91,2023.04.10.,"오뚜기, 키자니아 서울 '오뚜기 체험관' 리뉴얼 오픈",이코노미톡뉴스,"오뚜기 키자니아 서울점 리뉴얼 쿠킹스쿨. (사진=OTTOGI) ㈜오뚜기가 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다 먼저, 오뚜기 '쿠킹스쿨'은 어린이들이 아기자기한 노란색 앞치마를 입고 일일...",http://www.economytalk.kr/news/articleView.html?idxno=233675
92,2023.04.13.,"㈜오뚜기, 토마토 스파게티소스 이색적인 맛 2종 선보여",뉴스티앤티,"㈜오뚜기가 이색적인 맛에 풍미 가득한 토마토 스파게티소스 신제품 2종을 출시했다. 최근 스파게티 로제... 이에 ㈜오뚜기는 소비자가 선호하는 트렌디한 메뉴를 고려해, 베이컨을 활용한 로제 소스, 페퍼로니를 활용한...",http://www.newstnt.com/news/articleView.html?idxno=267355
93,6일 전,"유통업계, 장애인 채용 앞장…10년째 고용 의무 불이행인 곳은?",스포츠한국,오뚜기프렌즈 직원이 임직원들의 점자 명함을 제작하고 있다. 사진=오뚜기 제공 오뚜기는 2021년 11월 장애인의 일할 권리 보장 및 고용 확대를 위해 한국장애인고용공단과 협약을 맺고 '오뚜기프렌즈'를 설립했다. 많은...,https://sports.hankooki.com/news/articleView.html?idxno=6826714
94,2023.04.04.,오뚜기 '컵누들 큰컵' 출시,여성소비자신문,"오뚜기가 컵누들 중량을 1.6배 늘린 '컵누들 큰컵'을 출시했다. 오뚜기는 컵누들 제품인 '매콤한맛', '우동맛'을 기존 소컵 중량보다 1.6배 늘린 큰컵에 담아냈다. 제품은 '매콤한맛'과 '우동맛' 2종으로 '매콤한맛...",http://www.wsobi.com/news/articleView.html?idxno=196661
95,2023.04.14.,"식약처, '오뚜기 닭칼국수' 등 판매 중단…미승인 유전자 변형 호박 또 검출",여성조선,식품의약품안전처가 '오뚜기 닭칼국수' 등 미승인 유전자 변형 주키니 호박을 원료로 만든 가공식품 9개를 추가로 확인해 판매를 차단하고 관할 기관에 회수·폐기를 요청했다. 이번에 확인된 제품에는 오뚜기가 제조한...,http://woman.chosun.com/news/articleView.html?idxno=108290
96,2023.04.13.,"오뚜기, 스파게티소스 ‘베이컨 로제ㆍ페퍼로니 아라비아따’ 2종 출시",대한경제,"지중해산 토마토로 진한 풍미 가득 오뚜기가 토마토 스파게티소스 신제품 2종을 출시했다고 13일 밝혔다. 신제품은 ‘베이컨 로제’, ‘페퍼로니 아라비아따’ 등 2종이다. 두 제품 모두 지중해산 토마토를 사용했다....",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202304130834020740204
97,2023.04.09.,"오뚜기, 식품안전 발전 위한 '식품안전과학연구소' 개소",중부일보,오뚜기가 국내외 식품안전 발전 위한 '식품안전과학연구소' 를 개소했다.사진=오뚜기 오뚜기가 최근 오뚜기 중앙연구소에서 국내외 식품안전 발전을 위해 설립한 '식품안전과학연구소' 개소식을 가졌다고 9일 밝혔다....,http://www.joongboo.com/news/articleView.html?idxno=363586554
98,2023.04.07.,"오뚜기 '식품안전과학연구소' 개소...""국내외 식품안전 발전 목표""",포쓰저널,"포쓰저널 이현민 기자 (왼쪽부터) 오뚜기 식품안전과학연구소 김진현 연구소장, 정승현 품질보증본부장, 오뚜기 함영준 회장, 황성만 사장이 7일 오뚜기 식품안전과학연구소 개소식에서 현판식을 진행하고 있다. / 사진...",http://www.4th.kr/news/articleView.html?idxno=2037262
99,2023.04.12.,"배당금 1000원 올린 오뚜기, 오너일가 150억원 수령",데이터뉴스,오뚜기가 지난해 창사 이래 처음으로 매출 3조 원을 돌파하는 등 주요 경영지표가 큰 폭으로 성장했다. 배당금도 늘어 함영준 오뚜기 회장 등 오너일가는 약 150억 원의 배당을 받는다. 12일 데이터뉴스가...,http://www.datanews.co.kr/news/article.html?no=126862
